id,title,overview,genres,keywords
290595,The Huntsman: Winter's War,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'id': 616, 'name': 'witch'}, {'id': 2343, 'name': 'magic'}, {'id': 2660, 'name': 'strong woman'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 11024, 'name': 'female soldier'}, {'id': 191731, 'name': 'female empowerment'}, {'id': 211392, 'name': 'huntsman'}, {'id': 238343, 'name': 'wicked woman'}]"
1620,Hitman,"A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'id': 782, 'name': 'assassin'}, {'id': 1308, 'name': 'secret identity'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2111, 'name': 'soviet union'}, {'id': 2698, 'name': 'celibacy'}, {'id': 2708, 'name': 'hitman'}, {'id': 2908, 'name': 'secret society'}, {'id': 3997, 'name': 'power takeover'}, {'id': 5440, 'name': 'adversary'}, {'id': 6086, 'name': 'government'}, {'id': 13129, 'name': 'execution'}, {'id': 15127, 'name': 'killer'}, {'id': 41645, 'name': 'based on video game'}, {'id': 161891, 'name': 'doppelgänger'}, {'id': 215141, 'name': 'secret formula'}, {'id': 219404, 'name': 'action hero'}]"
23629,Sucker Punch,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1411, 'name': 'brothel'}, {'id': 2884, 'name': 'asylum'}, {'id': 10685, 'name': 'escape'}, {'id': 12554, 'name': 'dragon'}, {'id': 14544, 'name': 'robot'}, {'id': 18128, 'name': 'inmate'}, {'id': 18677, 'name': 'alternative'}, {'id': 189400, 'name': 'lobotomy'}, {'id': 239037, 'name': 'rape culture'}]"
916740,Brazen,Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]","[{'id': 703, 'name': 'detective'}, {'id': 5340, 'name': 'investigation'}, {'id': 5923, 'name': 'sister'}, {'id': 9826, 'name': 'murder'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10909, 'name': 'lawyer'}]"
1371,Rocky III,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring, until Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed for a rematch with Lang.","[{'id': 18, 'name': 'Drama'}]","[{'id': 396, 'name': 'transporter'}, {'id': 1482, 'name': 'trainer'}, {'id': 2792, 'name': 'boxer'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4610, 'name': 'comeback'}, {'id': 4613, 'name': 'training'}, {'id': 5378, 'name': 'world champion'}, {'id': 5379, 'name': 'challenger'}, {'id': 5394, 'name': 'rematch'}, {'id': 6066, 'name': 'defeat'}, {'id': 6067, 'name': 'victory'}, {'id': 6075, 'name': 'sports'}, {'id': 9748, 'name': 'revenge'}, {'id': 10232, 'name': 'fame'}, {'id': 10329, 'name': 'wealth'}, {'id': 209476, 'name': 'boxing'}]"
9426,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 1299, 'name': 'monster'}, {'id': 1706, 'name': 'experiment'}, {'id': 1852, 'name': 'mutant'}, {'id': 2766, 'name': 'mutation'}, {'id': 4375, 'name': 'transformation'}, {'id': 4753, 'name': 'to beam'}, {'id': 9714, 'name': 'remake'}, {'id': 13031, 'name': 'creature'}, {'id': 14760, 'name': 'scientist'}, {'id': 157661, 'name': 'bodily dismemberment'}, {'id': 177281, 'name': 'parasite underneath skin'}, {'id': 181304, 'name': 'fly (insect)'}, {'id': 223059, 'name': 'animal horror'}, {'id': 236999, 'name': 'melting'}, {'id': 283085, 'name': 'body horror'}]"
2300,Space Jam,"Jokes fly as the Tune Squad takes on the Nerdlucks in a hardcourt game to decide if the Looney Tunes remain here... or become attractions at a far-off galactic off-ramp called Moron Mountain. The Nerdlucks have a monstrous secret weapon: they've stolen the skills of top NBA stars like Charles Barkley and Patrick Ewing and become Monstars. But that's not all, folks. The Tune Squad’s secret weapon just happens to be the finest player in this or any other universe. He's outta this world. So's the fun.","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 6075, 'name': 'sports'}, {'id': 6496, 'name': 'basketball'}, {'id': 6513, 'name': 'cartoon'}, {'id': 9951, 'name': 'alien'}, {'id': 12995, 'name': 'historical fiction'}, {'id': 13005, 'name': 'doctor'}, {'id': 15284, 'name': 'cartoon cat'}, {'id': 176746, 'name': 'basketball team'}, {'id': 177216, 'name': 'referee'}, {'id': 177227, 'name': 'cartoon chicken'}, {'id': 177232, 'name': 'cartoon skunk'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 304584, 'name': 'space jam'}, {'id': 310062, 'name': 'actor playing themself'}]"
454619,Overboard,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 1453, 'name': 'amnesia'}, {'id': 9714, 'name': 'remake'}, {'id': 9748, 'name': 'revenge'}, {'id': 10910, 'name': 'wealthy'}, {'id': 34143, 'name': 'rich'}]"
460846,Security,"An ex-special services veteran, down on his luck and desperate for work, takes a job as a security guard at a run-down mall in a rough area of town. On his first night on the job, he opens the door to a distraught and desperate young girl who has fled the hijacking of a Police motorcade that was transporting her to testify as a witness in a trial. Hot on her heels is the psychopathic hijacker and his team of henchmen, who will stop at nothing to extract and eliminate the witness.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'id': 6490, 'name': 'shopping mall'}, {'id': 41180, 'name': 'security guard'}, {'id': 212606, 'name': 'witness elimination'}]"
615904,Marry Me,"Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she decides to marry Charlie, a stranger in the crowd, instead.","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]","[{'id': 6038, 'name': 'marriage'}, {'id': 6562, 'name': 'celebrity'}, {'id': 9717, 'name': 'based on comic'}, {'id': 13027, 'name': 'wedding'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
801965,Breaking,"Desperate for money and running out of options, Marine veteran Brian Brown-Easley holds several people hostage inside a bank, setting the stage for a tense confrontation with police.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 974, 'name': 'bank'}, {'id': 1543, 'name': 'war veteran'}, {'id': 18233, 'name': 'hostage situation'}, {'id': 187056, 'name': 'woman director'}]"
5548,RoboCop,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 679, 'name': 'cyborg'}, {'id': 853, 'name': 'crime fighter'}, {'id': 1706, 'name': 'experiment'}, {'id': 4565, 'name': 'dystopia'}, {'id': 10891, 'name': 'giant robot'}, {'id': 11738, 'name': 'evil corporation'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 18021, 'name': 'detroit, michigan'}, {'id': 163081, 'name': 'law enforcement'}, {'id': 163082, 'name': 'gentrification'}, {'id': 187293, 'name': 'corrupt system'}, {'id': 188970, 'name': 'megacorporation'}]"
844417,Marlowe,Private detective Philip Marlowe becomes embroiled in an investigation involving a wealthy Californian family after a beautiful blonde hires him to track down her former lover.,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'id': 12670, 'name': 'los angeles, california'}, {'id': 155790, 'name': 'private detective'}, {'id': 156091, 'name': 'missing person'}, {'id': 214548, 'name': '1930s'}, {'id': 227561, 'name': 'old hollywood'}]"
560050,Over the Moon,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 305, 'name': 'moon'}, {'id': 6394, 'name': 'rocket'}]"
1043565,Mindcage,"Detectives Jake Doyle and Mary Kelly seek the help of an incarcerated serial killer named The Artist when a copycat killer strikes. While Mary searches for clues in The Artist's brilliant but twisted psyche, she and Jake are lured into a diabolical game of cat and mouse, racing against time to stay one step ahead of The Artist and his copycat.","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'id': 10714, 'name': 'serial killer'}, {'id': 220455, 'name': 'copycat killer'}]"
643586,Willy's Wonderland,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 3030, 'name': 'nightmare'}, {'id': 3473, 'name': 'carnival'}, {'id': 6732, 'name': 'mascot'}, {'id': 9707, 'name': 'evil doll'}, {'id': 9712, 'name': 'possession'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 15001, 'name': 'demon'}, {'id': 155582, 'name': 'amusement park'}, {'id': 215790, 'name': 'animatronic'}, {'id': 241827, 'name': 'demonic'}]"
2502,The Bourne Supremacy,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 220, 'name': 'berlin, germany'}, {'id': 782, 'name': 'assassin'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1453, 'name': 'amnesia'}, {'id': 1589, 'name': 'sniper'}, {'id': 2251, 'name': 'lie'}, {'id': 9663, 'name': 'sequel'}, {'id': 10562, 'name': 'on the run'}, {'id': 10950, 'name': 'shootout'}, {'id': 11134, 'name': 'espionage'}, {'id': 14967, 'name': 'foot chase'}, {'id': 18067, 'name': 'exploding house'}, {'id': 18522, 'name': 'one against many'}, {'id': 33779, 'name': 'rail car'}, {'id': 164148, 'name': 'dark past'}, {'id': 186450, 'name': 'moscow, russia'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 219404, 'name': 'action hero'}, {'id': 290942, 'name': 'bourne'}, {'id': 290943, 'name': 'jason bourne'}]"
169,Predator 2,A police chief in the war-torn streets of Los Angeles discovers that an extraterrestrial creature is hunting down residents - and that he is the next target.,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1297, 'name': 'predator'}, {'id': 1601, 'name': 'war on drugs'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 9951, 'name': 'alien'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 13031, 'name': 'creature'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 14915, 'name': 'invisible'}]"
332210,Storks,"Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 1009, 'name': 'baby'}, {'id': 33634, 'name': 'stork'}, {'id': 188840, 'name': 'delivery service'}]"
7518,Over the Hedge,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.","[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]","[{'id': 990, 'name': 'squirrel'}, {'id': 2105, 'name': 'garden'}, {'id': 2522, 'name': 'grizzly bear'}, {'id': 2847, 'name': 'entrapment'}, {'id': 2922, 'name': 'suburbian idyll'}, {'id': 3700, 'name': 'garbage'}, {'id': 5774, 'name': 'forest'}, {'id': 6362, 'name': 'turtle'}, {'id': 7949, 'name': 'racoon'}, {'id': 14632, 'name': 'suburb'}, {'id': 18165, 'name': 'animal'}]"
77931,The Smurfs 2,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?","[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]","[{'id': 10244, 'name': 'based on cartoon'}]"
51620,Death Race 2,"In the world's most dangerous prison, a new game is born: Death Race. The rules of this adrenaline-fueled blood sport are simple, drive or die. When repentant convict Carl Lucas discovers there's a price on his head, his only hope is to survive a twisted race against an army of hardened criminals and tricked-out cars.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 830, 'name': 'car race'}, {'id': 2389, 'name': 'virgin'}, {'id': 4300, 'name': 'parachute'}, {'id': 4565, 'name': 'dystopia'}, {'id': 7984, 'name': 'bikini'}, {'id': 9666, 'name': 'street race'}, {'id': 9675, 'name': 'prequel'}, {'id': 13159, 'name': 'chinese'}, {'id': 18107, 'name': 'silencer'}, {'id': 41381, 'name': 'rapist'}, {'id': 41382, 'name': 'car fire'}, {'id': 41383, 'name': 'triad'}]"
991833,Cat Pack: A PAW Patrol Exclusive Event,"When Mayor Humdinger transforms his robot cat Meow-Meow into a tiger-sized metal-eating menace, the PAW Patrol calls in the Cat Pack for help in the stopping the creature.","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",[]
109451,Cloudy with a Chance of Meatballs 2,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 1436, 'name': 'inventor'}, {'id': 9663, 'name': 'sequel'}, {'id': 10637, 'name': 'food'}, {'id': 14760, 'name': 'scientist'}]"
